ID;rodada;data;hora;mandante;visitante;vencedor;mandante_Placar;visitante_Placar;time_vencedor;;
7385;12;19/07/2021;20:00;America-MG;Sport;Sport;0;1;2;;
7295;3;21/07/2021;19:00;Cuiaba;Atletico-GO;Cuiaba;2;1;1;;
7386;13;24/07/2021;17:00;Gremio;America-MG;-;1;1;3;;
7387;13;24/07/2021;19:00;Palmeiras;Fluminense;Palmeiras;1;0;1;;
7388;13;25/07/2021;11:00;Atletico-MG;Bahia;Atletico-MG;3;0;1;;
7390;13;25/07/2021;16:00;Flamengo;Sao Paulo;Flamengo;5;1;1;;
7389;13;25/07/2021;16:01;Fortaleza;Bragantino;Fortaleza;1;0;1;;
7391;13;25/07/2021;18:15;Santos;Atletico-GO;Atletico-GO;0;1;2;;
7392;13;25/07/2021;18:15;Athletico-PR;Internacional;Athletico-PR;2;1;1;;
7393;13;25/07/2021;20:30;Sport;Ceara;-;0;0;3;;
7394;13;26/07/2021;18:00;Juventude;Chapecoense;Juventude;1;0;1;;
7395;13;26/07/2021;19:59;Cuiaba;Corinthians;Corinthians;1;2;2;;
7396;14;31/07/2021;19:00;Sao Paulo;Palmeiras;-;0;0;3;;
7397;14;31/07/2021;20:00;Internacional;Cuiaba;-;0;0;3;;
7398;14;31/07/2021;21:00;Bragantino;Gremio;Bragantino;1;0;1;;
7399;14;01/08/2021;16:00;Corinthians;Flamengo;Flamengo;1;3;2;;
7400;14;01/08/2021;16:00;Atletico-MG;Athletico-PR;Atletico-MG;2;0;1;;
7401;14;01/08/2021;18:15;Chapecoense;Santos;Santos;0;1;2;;
7402;14;01/08/2021;18:15;Bahia;Sport;Sport;0;1;2;;
7403;14;01/08/2021;20:28;Atletico-GO;America-MG;-;1;1;3;;
7404;14;01/08/2021;20:30;Ceara;Fortaleza;Ceara;3;1;1;;
7406;15;06/08/2021;18:59;Sport;Bragantino;-;0;0;3;;
7407;15;07/08/2021;17:59;Athletico-PR;Sao Paulo;Sao Paulo;1;2;2;;
7408;15;07/08/2021;21:00;Palmeiras;Fortaleza;Fortaleza;2;3;2;;
7409;15;07/08/2021;21:00;Cuiaba;Bahia;-;1;1;3;;
7412;15;08/08/2021;15:59;Santos;Corinthians;-;0;0;3;;
7410;15;08/08/2021;16:00;Juventude;Atletico-MG;Atletico-MG;1;2;2;;
7411;15;08/08/2021;16:00;America-MG;Fluminense;America-MG;1;0;1;;
7413;15;08/08/2021;18:15;Ceara;Atletico-GO;-;0;0;3;;
7414;15;08/08/2021;18:15;Flamengo;Internacional;Internacional;0;4;2;;
7415;15;09/08/2021;19:59;Gremio;Chapecoense;Gremio;2;1;1;;
7416;16;14/08/2021;17:02;Bragantino;Juventude;Juventude;1;2;2;;
7417;16;14/08/2021;19:00;Atletico-MG;Palmeiras;Atletico-MG;2;0;1;;
7418;16;14/08/2021;21:01;Sao Paulo;Gremio;Sao Paulo;2;1;1;;
7419;16;15/08/2021;16:00;Flamengo;Sport;Flamengo;2;0;1;;
7420;16;15/08/2021;16:00;Corinthians;Ceara;Corinthians;3;1;1;;
7422;16;15/08/2021;18:14;Cuiaba;Athletico-PR;Cuiaba;1;0;1;;
7421;16;15/08/2021;18:15;Bahia;Atletico-GO;Atletico-GO;1;2;2;;
7423;16;15/08/2021;18:15;Fortaleza;Santos;-;1;1;3;;
7424;16;15/08/2021;20:30;Internacional;Fluminense;Internacional;4;2;1;;
7425;16;16/08/2021;20:01;Chapecoense;America-MG;-;1;1;3;;
7315;5;18/08/2021;18:59;Cuiaba;Gremio;Gremio;0;1;2;;
7426;17;21/08/2021;17:00;Atletico-GO;Chapecoense;-;1;1;3;;
7427;17;21/08/2021;19:00;Gremio;Bahia;Gremio;2;0;1;;
7428;17;21/08/2021;21:00;Juventude;Fortaleza;-;1;1;3;;
7429;17;22/08/2021;11:00;Palmeiras;Cuiaba;Cuiaba;0;2;2;;
7431;17;22/08/2021;15:59;Athletico-PR;Corinthians;Corinthians;0;1;2;;
7430;17;22/08/2021;16:00;Ceara;Flamengo;-;1;1;3;;
7432;17;22/08/2021;18:14;Santos;Internacional;-;2;2;3;;
7433;17;22/08/2021;20:30;Sport;Sao Paulo;Sao Paulo;0;1;2;;
7435;17;23/08/2021;19:59;Fluminense;Atletico-MG;-;1;1;3;;
7434;17;23/08/2021;20:00;America-MG;Bragantino;Bragantino;0;2;2;;
7436;18;28/08/2021;17:00;Sport;Chapecoense;-;0;0;3;;
7437;18;28/08/2021;19:00;Santos;Flamengo;Flamengo;0;4;2;;
7438;18;28/08/2021;21:00;Gremio;Corinthians;Corinthians;0;1;2;;
7439;18;28/08/2021;21:00;Palmeiras;Athletico-PR;Palmeiras;2;1;1;;
7440;18;29/08/2021;11:01;America-MG;Ceara;America-MG;2;0;1;;
7441;18;29/08/2021;16:00;Juventude;Sao Paulo;-;1;1;3;;
7442;18;29/08/2021;18:14;Atletico-GO;Internacional;-;0;0;3;;
7443;18;29/08/2021;20:31;Bragantino;Atletico-MG;-;1;1;3;;
7444;18;30/08/2021;19:00;Fluminense;Bahia;Fluminense;2;0;1;;
7445;18;30/08/2021;21:30;Fortaleza;Cuiaba;-;0;0;3;;
7405;14;02/09/2021;19:00;Fluminense;Juventude;-;1;1;3;;
7446;19;04/09/2021;20:59;Bahia;Fortaleza;Bahia;4;2;1;;
7447;19;04/09/2021;21:00;Cuiaba;Santos;Cuiaba;2;1;1;;
7448;19;05/09/2021;18:15;Athletico-PR;Sport;-;0;0;3;;
7449;19;07/09/2021;21:30;Corinthians;Juventude;-;1;1;3;;
7450;19;07/09/2021;21:30;Chapecoense;Fluminense;Fluminense;1;2;2;;
7456;20;11/09/2021;16:00;America-MG;Athletico-PR;America-MG;2;0;1;;
7457;20;11/09/2021;17:00;Juventude;Cuiaba;Cuiaba;1;2;2;;
7458;20;11/09/2021;18:59;Bragantino;Chapecoense;Chapecoense;1;2;2;;
7459;20;11/09/2021;21:00;Santos;Bahia;-;0;0;3;;
7460;20;12/09/2021;11:00;Gremio;Ceara;Gremio;2;0;1;;
7462;20;12/09/2021;15:59;Palmeiras;Flamengo;Flamengo;1;3;2;;
7461;20;12/09/2021;16:00;Fortaleza;Atletico-MG;Atletico-MG;0;2;2;;
7463;20;12/09/2021;18:15;Atletico-GO;Corinthians;-;1;1;3;;
7464;20;12/09/2021;20:30;Fluminense;Sao Paulo;Fluminense;2;1;1;;
7465;20;13/09/2021;20:00;Sport;Internacional;Internacional;0;1;2;;
7466;21;18/09/2021;17:00;Chapecoense;Palmeiras;Palmeiras;0;2;2;;
7467;21;18/09/2021;18:45;Athletico-PR;Juventude;Athletico-PR;2;1;1;;
7468;21;18/09/2021;19:01;Atletico-MG;Sport;Atletico-MG;3;0;1;;
7470;21;18/09/2021;20:59;Ceara;Santos;-;0;0;3;;
7469;21;18/09/2021;21:00;Bahia;Bragantino;-;1;1;3;;
7471;21;19/09/2021;11:01;Internacional;Fortaleza;Internacional;1;0;1;;
7472;21;19/09/2021;16:01;Sao Paulo;Atletico-GO;Sao Paulo;2;1;1;;
7473;21;19/09/2021;18:15;Corinthians;America-MG;-;1;1;3;;
7474;21;19/09/2021;20:30;Flamengo;Gremio;Gremio;0;1;2;;
7475;21;20/09/2021;20:00;Cuiaba;Fluminense;-;2;2;3;;
7451;19;22/09/2021;20:31;Sao Paulo;America-MG;-;0;0;3;;
7476;22;25/09/2021;17:00;Ceara;Chapecoense;Ceara;1;0;1;;
7477;22;25/09/2021;19:00;Corinthians;Palmeiras;Corinthians;2;1;1;;
7478;22;25/09/2021;21:00;Sao Paulo;Atletico-MG;-;0;0;3;;
7479;22;26/09/2021;11:04;America-MG;Flamengo;-;1;1;3;;
7480;22;26/09/2021;16:00;Internacional;Bahia;Internacional;2;0;1;;
7481;22;26/09/2021;16:00;Fluminense;Bragantino;Fluminense;2;1;1;;
7482;22;26/09/2021;16:00;Juventude;Santos;Juventude;3;0;1;;
7484;22;26/09/2021;18:15;Athletico-PR;Gremio;Athletico-PR;4;2;1;;
7483;22;26/09/2021;18:16;Sport;Fortaleza;Fortaleza;0;1;2;;
7485;22;26/09/2021;20:30;Atletico-GO;Cuiaba;-;0;0;3;;
7486;23;02/10/2021;17:01;Cuiaba;America-MG;America-MG;0;2;2;;
7487;23;02/10/2021;17:01;Fortaleza;Atletico-GO;Atletico-GO;0;3;2;;
7488;23;02/10/2021;19:00;Bragantino;Corinthians;-;2;2;3;;
7489;23;02/10/2021;21:00;Atletico-MG;Internacional;Atletico-MG;1;0;1;;
7490;23;03/10/2021;16:00;Flamengo;Athletico-PR;Flamengo;3;0;1;;
7491;23;03/10/2021;16:00;Chapecoense;Sao Paulo;-;1;1;3;;
7492;23;03/10/2021;18:15;Palmeiras;Juventude;-;1;1;3;;
7493;23;03/10/2021;20:30;Gremio;Sport;Sport;1;2;2;;
7496;24;05/10/2021;21:30;Corinthians;Bahia;Corinthians;3;1;1;;
7497;24;06/10/2021;18:59;Chapecoense;Atletico-MG;-;2;2;3;;
7498;24;06/10/2021;19:00;Atletico-GO;Athletico-PR;Athletico-PR;0;2;2;;
7499;24;06/10/2021;19:00;Sport;Juventude;Sport;3;1;1;;
7500;24;06/10/2021;19:00;Ceara;Internacional;-;0;0;3;;
7501;24;06/10/2021;20:30;Bragantino;Flamengo;-;1;1;3;;
7504;24;06/10/2021;21:29;Gremio;Cuiaba;-;2;2;3;;
7502;24;06/10/2021;21:30;Fluminense;Fortaleza;Fortaleza;0;2;2;;
7503;24;06/10/2021;21:30;America-MG;Palmeiras;America-MG;2;1;1;;
7505;24;07/10/2021;18:30;Sao Paulo;Santos;-;1;1;3;;
7506;25;09/10/2021;16:30;Fluminense;Atletico-GO;-;0;0;3;;
7507;25;09/10/2021;16:30;Atletico-MG;Ceara;Atletico-MG;3;1;1;;
7508;25;09/10/2021;16:30;Sport;Corinthians;Sport;1;0;1;;
7509;25;09/10/2021;19:00;Fortaleza;Flamengo;Flamengo;0;3;2;;
7510;25;09/10/2021;19:00;Athletico-PR;Bahia;Bahia;0;2;2;;
7511;25;09/10/2021;20:59;Palmeiras;Bragantino;Bragantino;2;4;2;;
7512;25;09/10/2021;21:00;Juventude;America-MG;-;1;1;3;;
7513;25;10/10/2021;10:59;Internacional;Chapecoense;Internacional;5;2;1;;
7514;25;10/10/2021;16:00;Santos;Gremio;Santos;1;0;1;;
7515;25;11/10/2021;20:00;Cuiaba;Sao Paulo;-;0;0;3;;
7516;26;12/10/2021;19:00;Bragantino;Atletico-GO;Bragantino;1;0;1;;
7517;26;12/10/2021;21:30;Bahia;Palmeiras;-;0;0;3;;
7518;26;13/10/2021;18:59;Atletico-MG;Santos;Atletico-MG;3;1;1;;
7519;26;13/10/2021;18:59;Chapecoense;Athletico-PR;-;1;1;3;;
7520;26;13/10/2021;19:01;Flamengo;Juventude;Flamengo;3;1;1;;
7521;26;13/10/2021;20:29;Fortaleza;Gremio;Fortaleza;1;0;1;;
7522;26;13/10/2021;21:00;Corinthians;Fluminense;Corinthians;1;0;1;;
7523;26;13/10/2021;21:30;Internacional;America-MG;Internacional;3;1;1;;
7525;26;14/10/2021;18:59;Cuiaba;Sport;Cuiaba;1;0;1;;
7524;26;14/10/2021;19:01;Sao Paulo;Ceara;-;1;1;3;;
7526;27;16/10/2021;18:59;Chapecoense;Fortaleza;Fortaleza;1;2;2;;
7527;27;16/10/2021;21:00;America-MG;Bahia;-;0;0;3;;
7528;27;17/10/2021;16:00;Athletico-PR;Fluminense;Fluminense;0;1;2;;
7529;27;17/10/2021;16:00;Palmeiras;Internacional;Palmeiras;1;0;1;;
7530;27;17/10/2021;18:15;Ceara;Bragantino;-;2;2;3;;
7531;27;17/10/2021;18:15;Gremio;Juventude;Gremio;3;2;1;;
7532;27;17/10/2021;18:16;Atletico-GO;Atletico-MG;Atletico-GO;2;1;1;;
7533;27;17/10/2021;20:30;Sport;Santos;-;0;0;3;;
7534;27;17/10/2021;20:30;Flamengo;Cuiaba;-;0;0;3;;
7535;27;18/10/2021;20:00;Sao Paulo;Corinthians;Sao Paulo;1;0;1;;
7452;19;20/10/2021;19:02;Ceara;Palmeiras;Palmeiras;1;2;2;;
7453;19;21/10/2021;20:00;Internacional;Bragantino;-;1;1;3;;
7536;28;23/10/2021;16:59;Santos;America-MG;America-MG;0;2;2;;
7537;28;23/10/2021;17:00;Juventude;Ceara;-;0;0;3;;
7538;28;23/10/2021;19:00;Fluminense;Flamengo;Fluminense;3;1;1;;
7539;28;23/10/2021;19:16;Fortaleza;Athletico-PR;Fortaleza;3;0;1;;
7540;28;24/10/2021;16:00;Internacional;Corinthians;-;2;2;3;;
7541;28;24/10/2021;16:00;Atletico-MG;Cuiaba;Atletico-MG;2;1;1;;
7542;28;24/10/2021;18:16;Bragantino;Sao Paulo;Bragantino;1;0;1;;
7543;28;24/10/2021;20:29;Bahia;Chapecoense;Bahia;3;0;1;;
7544;28;25/10/2021;19:59;Atletico-GO;Gremio;Atletico-GO;2;0;1;;
7545;28;25/10/2021;21:30;Palmeiras;Sport;Palmeiras;2;1;1;;
7494;23;27/10/2021;18:59;Santos;Fluminense;Santos;2;0;1;;
7495;23;27/10/2021;19:00;Bahia;Ceara;-;1;1;3;;
7546;34;28/10/2021;19:00;Bragantino;Sport;Bragantino;3;0;1;;
7556;29;30/10/2021;17:00;Athletico-PR;Santos;Santos;0;1;2;;
7557;29;30/10/2021;19:01;Flamengo;Atletico-MG;Flamengo;1;0;1;;
7558;29;30/10/2021;19:15;Juventude;Bahia;-;0;0;3;;
7559;29;30/10/2021;22:01;America-MG;Fortaleza;America-MG;2;1;1;;
7560;29;31/10/2021;16:01;Gremio;Palmeiras;Palmeiras;1;3;2;;
7561;29;31/10/2021;16:02;Ceara;Fluminense;Ceara;1;0;1;;
7562;29;31/10/2021;18:15;Sao Paulo;Internacional;Sao Paulo;1;0;1;;
7563;29;31/10/2021;20:29;Sport;Atletico-GO;Sport;2;0;1;;
7564;29;01/11/2021;20:00;Cuiaba;Bragantino;Cuiaba;1;0;1;;
7565;29;01/11/2021;21:29;Corinthians;Chapecoense;Corinthians;1;0;1;;
7305;4;02/11/2021;16:00;Athletico-PR;Flamengo;-;2;2;3;;
7454;19;03/11/2021;21:00;Atletico-MG;Gremio;Atletico-MG;2;1;1;;
7566;31;04/11/2021;21:00;Cuiaba;Chapecoense;-;0;0;3;;
7455;19;05/11/2021;21:31;Flamengo;Atletico-GO;Flamengo;2;0;1;;
7576;30;06/11/2021;17:00;Corinthians;Fortaleza;Corinthians;1;0;1;;
7577;30;06/11/2021;19:00;Internacional;Gremio;Internacional;1;0;1;;
7578;30;06/11/2021;21:00;Fluminense;Sport;Fluminense;1;0;1;;
7581;30;07/11/2021;13:58;Santos;Palmeiras;Palmeiras;0;2;2;;
7579;30;07/11/2021;16:00;Bragantino;Athletico-PR;Athletico-PR;0;2;2;;
7580;30;07/11/2021;16:00;Atletico-MG;America-MG;Atletico-MG;1;0;1;;
7582;30;07/11/2021;18:15;Bahia;Sao Paulo;Bahia;1;0;1;;
7583;30;07/11/2021;20:31;Ceara;Cuiaba;Ceara;1;0;1;;
7584;30;08/11/2021;11:06;Chapecoense;Flamengo;-;2;2;3;;
7567;31;09/11/2021;21:33;Gremio;Fluminense;Gremio;1;0;1;;
7568;31;10/11/2021;18:31;Athletico-PR;Ceara;Athletico-PR;2;1;1;;
7570;31;10/11/2021;18:59;Santos;Bragantino;Santos;2;0;1;;
7569;31;10/11/2021;19:01;Atletico-MG;Corinthians;Atletico-MG;3;0;1;;
7571;31;10/11/2021;20:29;Palmeiras;Atletico-GO;Palmeiras;4;0;1;;
7574;31;10/11/2021;21:30;Juventude;Internacional;Juventude;2;1;1;;
7572;31;10/11/2021;21:31;Fortaleza;Sao Paulo;-;1;1;3;;
7573;31;10/11/2021;21:31;Sport;America-MG;America-MG;2;3;2;;
7575;31;11/11/2021;19:01;Flamengo;Bahia;Flamengo;3;0;1;;
7587;32;13/11/2021;09:50;America-MG;Gremio;America-MG;3;1;1;;
7586;32;13/11/2021;17:10;Atletico-GO;Santos;-;0;0;3;;
7588;32;13/11/2021;18:58;Bragantino;Fortaleza;Bragantino;3;0;1;;
7589;32;13/11/2021;19:00;Internacional;Athletico-PR;Internacional;2;1;1;;
7590;32;13/11/2021;21:00;Corinthians;Cuiaba;Corinthians;3;2;1;;
7591;32;14/11/2021;16:01;Sao Paulo;Flamengo;Flamengo;0;4;2;;
7592;32;14/11/2021;18:15;Fluminense;Palmeiras;Fluminense;2;1;1;;
7593;32;14/11/2021;19:01;Ceara;Sport;Ceara;2;1;1;;
7594;32;14/11/2021;19:03;Chapecoense;Juventude;Juventude;0;2;2;;
7596;33;16/11/2021;16:00;Athletico-PR;Atletico-MG;Atletico-MG;0;1;2;;
7597;33;16/11/2021;18:00;Gremio;Bragantino;Gremio;3;0;1;;
7598;33;17/11/2021;18:59;America-MG;Atletico-GO;-;0;0;3;;
7599;33;17/11/2021;18:59;Santos;Chapecoense;Santos;2;0;1;;
7600;33;17/11/2021;18:59;Cuiaba;Internacional;Cuiaba;1;0;1;;
7601;33;17/11/2021;20:00;Fortaleza;Ceara;Ceara;0;4;2;;
7602;33;17/11/2021;20:29;Palmeiras;Sao Paulo;Sao Paulo;0;2;2;;
7603;33;17/11/2021;20:31;Juventude;Fluminense;Juventude;1;0;1;;
7604;33;17/11/2021;21:30;Flamengo;Corinthians;Flamengo;1;0;1;;
7605;33;18/11/2021;20:59;Sport;Bahia;Sport;1;0;1;;
7547;34;20/11/2021;19:00;Atletico-MG;Juventude;Atletico-MG;2;0;1;;
7549;34;20/11/2021;19:00;Chapecoense;Gremio;Gremio;1;3;2;;
7548;34;20/11/2021;19:02;Fortaleza;Palmeiras;Fortaleza;1;0;1;;
7550;34;20/11/2021;21:00;Atletico-GO;Ceara;-;1;1;3;;
7551;34;20/11/2021;21:30;Internacional;Flamengo;Flamengo;1;2;2;;
7552;34;21/11/2021;16:01;Corinthians;Santos;Corinthians;2;0;1;;
7553;34;21/11/2021;17:01;Fluminense;America-MG;Fluminense;2;0;1;;
7554;34;21/11/2021;19:00;Bahia;Cuiaba;-;0;0;3;;
7285;2;23/11/2021;21:01;Gremio;Flamengo;-;2;2;3;;
7585;30;23/11/2021;19:01;Atletico-GO;Juventude;-;1;1;3;;
7606;35;23/11/2021;21:29;Palmeiras;Atletico-MG;-;2;2;3;;
7555;34;24/11/2021;21:31;Sao Paulo;Athletico-PR;-;0;0;3;;
7607;35;24/11/2021;21:30;Fluminense;Internacional;Fluminense;1;0;1;;
7608;35;25/11/2021;19:00;Santos;Fortaleza;Santos;2;0;1;;
7609;35;25/11/2021;20:03;Ceara;Corinthians;Ceara;2;1;1;;
7616;36;26/11/2021;19:00;Bahia;Gremio;Bahia;3;1;1;;
7617;36;27/11/2021;19:29;Bragantino;America-MG;-;1;1;3;;
7618;36;27/11/2021;21:30;Sao Paulo;Sport;Sao Paulo;2;0;1;;
7619;36;28/11/2021;16:01;Corinthians;Athletico-PR;Corinthians;1;0;1;;
7620;36;28/11/2021;16:01;Atletico-MG;Fluminense;Atletico-MG;2;1;1;;
7621;36;28/11/2021;19:00;Internacional;Santos;-;1;1;3;;
7610;35;29/11/2021;19:00;Atletico-GO;Bahia;Atletico-GO;2;1;1;;
7611;35;30/11/2021;19:03;Juventude;Bragantino;Juventude;1;0;1;;
7612;35;30/11/2021;21:01;America-MG;Chapecoense;America-MG;3;0;1;;
7622;36;30/11/2021;20:00;Flamengo;Ceara;Flamengo;2;1;1;;
7623;36;30/11/2021;22:00;Cuiaba;Palmeiras;Palmeiras;1;3;2;;
7595;32;02/12/2021;18:00;Bahia;Atletico-MG;Atletico-MG;2;3;2;;
7613;35;02/12/2021;20:00;Gremio;Sao Paulo;Gremio;3;0;1;;
7614;35;03/12/2021;19:01;Athletico-PR;Cuiaba;Athletico-PR;1;0;1;;
7615;35;03/12/2021;20:00;Sport;Flamengo;-;1;1;3;;
7624;36;03/12/2021;20:00;Chapecoense;Atletico-GO;Atletico-GO;0;1;2;;
7625;36;03/12/2021;21:03;Fortaleza;Juventude;Fortaleza;1;0;1;;
7626;37;05/12/2021;16:00;Bahia;Fluminense;Bahia;2;0;1;;
7628;37;05/12/2021;16:00;Atletico-MG;Bragantino;Atletico-MG;4;3;1;;
7627;37;05/12/2021;16:01;Corinthians;Gremio;-;1;1;3;;
7629;37;05/12/2021;19:02;Ceara;America-MG;-;0;0;3;;
7631;37;06/12/2021;19:01;Athletico-PR;Palmeiras;-;0;0;3;;
7630;37;06/12/2021;19:02;Sao Paulo;Juventude;Sao Paulo;3;1;1;;
7632;37;06/12/2021;19:59;Cuiaba;Fortaleza;Cuiaba;1;0;1;;
7633;37;06/12/2021;19:59;Internacional;Atletico-GO;Atletico-GO;1;2;2;;
7634;37;06/12/2021;20:00;Flamengo;Santos;Santos;0;1;2;;
7635;37;06/12/2021;21:00;Chapecoense;Sport;Sport;0;1;2;;
7642;38;09/12/2021;21:30;Sport;Athletico-PR;-;1;1;3;;
7636;38;09/12/2021;21:33;Fortaleza;Bahia;Fortaleza;2;1;1;;
7637;38;09/12/2021;21:33;Atletico-GO;Flamengo;Atletico-GO;2;0;1;;
7638;38;09/12/2021;21:33;Palmeiras;Ceara;Palmeiras;1;0;1;;
7639;38;09/12/2021;21:33;Fluminense;Chapecoense;Fluminense;3;0;1;;
7640;38;09/12/2021;21:33;America-MG;Sao Paulo;America-MG;2;0;1;;
7641;38;09/12/2021;21:33;Bragantino;Internacional;Bragantino;1;0;1;;
7643;38;09/12/2021;21:33;Juventude;Corinthians;Juventude;1;0;1;;
7644;38;09/12/2021;21:33;Gremio;Atletico-MG;Gremio;4;3;1;;
7645;38;09/12/2021;21:33;Santos;Cuiaba;-;1;1;3;;
7646;1;09/04/2022;16:30;Fluminense;Santos;-;0;0;3;;
7647;1;09/04/2022;19:00;Atletico-GO;Flamengo;-;1;1;3;;
7648;1;09/04/2022;21:00;Palmeiras;Ceara;Ceara;2;3;2;;
7649;1;10/04/2022;11:01;Coritiba;Goias;Coritiba;3;0;1;;
7650;1;10/04/2022;16:00;Botafogo-RJ;Corinthians;Corinthians;1;3;2;;
7651;1;10/04/2022;16:00;Atletico-MG;Internacional;Atletico-MG;2;0;1;;
7652;1;10/04/2022;18:00;Fortaleza;Cuiaba;Cuiaba;0;1;2;;
7653;1;10/04/2022;19:00;Avai;America-MG;Avai;1;0;1;;
7654;1;10/04/2022;19:00;Sao Paulo;Athletico-PR;Sao Paulo;4;0;1;;
7655;1;11/04/2022;20:01;Juventude;Bragantino;-;2;2;3;;
7656;2;16/04/2022;16:30;Goias;Palmeiras;-;1;1;3;;
7658;2;16/04/2022;19:00;Corinthians;Avai;Corinthians;3;0;1;;
7657;2;16/04/2022;19:01;America-MG;Juventude;America-MG;4;1;1;;
7659;2;16/04/2022;20:59;Cuiaba;Fluminense;Fluminense;0;1;2;;
7660;2;17/04/2022;11:00;Santos;Coritiba;Santos;2;1;1;;
7661;2;17/04/2022;16:00;Flamengo;Sao Paulo;Flamengo;3;1;1;;
7662;2;17/04/2022;17:59;Athletico-PR;Atletico-MG;Atletico-MG;0;1;2;;
7663;2;17/04/2022;17:59;Internacional;Fortaleza;Internacional;2;1;1;;
7664;2;17/04/2022;18:00;Bragantino;Atletico-GO;Bragantino;4;0;1;;
7665;2;17/04/2022;19:01;Ceara;Botafogo-RJ;Botafogo-RJ;1;3;2;;
7666;4;20/04/2022;19:30;Flamengo;Palmeiras;-;0;0;3;;
7676;3;23/04/2022;16:30;Bragantino;Sao Paulo;-;1;1;3;;
7677;3;23/04/2022;16:30;Athletico-PR;Flamengo;Athletico-PR;1;0;1;;
7678;3;23/04/2022;19:00;Palmeiras;Corinthians;Palmeiras;3;0;1;;
7679;3;23/04/2022;19:00;Fluminense;Internacional;Internacional;0;1;2;;
7680;3;23/04/2022;20:59;Atletico-MG;Coritiba;-;2;2;3;;
7681;3;24/04/2022;15:59;Santos;America-MG;Santos;3;0;1;;
7682;3;24/04/2022;17:59;Juventude;Cuiaba;Cuiaba;0;1;2;;
7683;3;24/04/2022;18:30;Atletico-GO;Botafogo-RJ;-;1;1;3;;
7684;3;25/04/2022;20:00;Avai;Goias;Avai;3;2;1;;
7668;4;30/04/2022;16:30;America-MG;Athletico-PR;America-MG;1;0;1;;
7667;4;30/04/2022;16:31;Ceara;Bragantino;Bragantino;0;1;2;;
7669;4;30/04/2022;18:30;Goias;Atletico-MG;-;2;2;3;;
7670;4;30/04/2022;19:00;Cuiaba;Atletico-GO;-;1;1;3;;
7671;4;01/05/2022;11:01;Botafogo-RJ;Juventude;-;1;1;3;;
7672;4;01/05/2022;16:00;Corinthians;Fortaleza;Corinthians;1;0;1;;
7673;4;01/05/2022;16:00;Coritiba;Fluminense;Coritiba;3;2;1;;
7674;4;01/05/2022;19:00;Internacional;Avai;-;0;0;3;;
7675;4;02/05/2022;20:00;Sao Paulo;Santos;Sao Paulo;2;1;1;;
7686;5;07/05/2022;16:30;Atletico-MG;America-MG;America-MG;1;2;2;;
7687;5;07/05/2022;20:30;Athletico-PR;Ceara;Athletico-PR;1;0;1;;
7688;5;08/05/2022;11:01;Flamengo;Botafogo-RJ;Botafogo-RJ;0;1;2;;
7689;5;08/05/2022;16:00;Palmeiras;Fluminense;-;1;1;3;;
7690;5;08/05/2022;16:00;Atletico-GO;Goias;Goias;0;1;2;;
7691;5;08/05/2022;18:00;Bragantino;Corinthians;Corinthians;0;1;2;;
7692;5;08/05/2022;18:00;Santos;Cuiaba;Santos;4;1;1;;
7694;5;08/05/2022;18:59;Fortaleza;Sao Paulo;-;1;1;3;;
7693;5;08/05/2022;19:00;Juventude;Internacional;-;1;1;3;;
7695;5;09/05/2022;20:01;Avai;Coritiba;Avai;2;1;1;;
7696;7;11/05/2022;20:30;Bragantino;Atletico-MG;-;1;1;3;;
7706;6;14/05/2022;16:30;Palmeiras;Bragantino;Palmeiras;2;0;1;;
7707;6;14/05/2022;16:30;Ceara;Flamengo;-;2;2;3;;
7709;6;14/05/2022;18:59;Atletico-MG;Atletico-GO;Atletico-MG;2;0;1;;
7708;6;14/05/2022;19:01;Internacional;Corinthians;-;2;2;3;;
7710;6;14/05/2022;21:01;Fluminense;Athletico-PR;Fluminense;2;1;1;;
7711;6;15/05/2022;16:00;Sao Paulo;Cuiaba;Sao Paulo;2;1;1;;
7712;6;15/05/2022;17:30;Coritiba;America-MG;Coritiba;1;0;1;;
7713;6;15/05/2022;18:00;Botafogo-RJ;Fortaleza;Botafogo-RJ;3;1;1;;
7714;6;15/05/2022;18:00;Avai;Juventude;Juventude;1;2;2;;
7715;6;15/05/2022;18:59;Goias;Santos;Goias;1;0;1;;
7697;7;21/05/2022;16:30;Atletico-GO;Coritiba;Atletico-GO;2;0;1;;
7698;7;21/05/2022;16:31;Flamengo;Goias;Flamengo;1;0;1;;
7699;7;21/05/2022;18:29;Santos;Ceara;-;0;0;3;;
7700;7;21/05/2022;19:00;Juventude;Palmeiras;Palmeiras;0;3;2;;
7701;7;21/05/2022;20:59;Cuiaba;Internacional;-;1;1;3;;
7702;7;21/05/2022;21:00;America-MG;Botafogo-RJ;-;1;1;3;;
7704;7;22/05/2022;15:59;Fortaleza;Fluminense;Fluminense;0;1;2;;
7703;7;22/05/2022;16:02;Corinthians;Sao Paulo;-;1;1;3;;
7705;7;22/05/2022;19:00;Athletico-PR;Avai;Athletico-PR;2;1;1;;
7716;8;28/05/2022;16:30;Goias;Bragantino;-;1;1;3;;
7717;8;28/05/2022;19:01;Sao Paulo;Ceara;-;2;2;3;;
7718;8;28/05/2022;20:30;Fortaleza;Juventude;-;1;1;3;;
7720;8;29/05/2022;15:59;Santos;Palmeiras;Palmeiras;0;1;2;;
